days_left,stock,price,avg_sales,discount,season_demand,supplier_delay,storage_temp,product_age,category,risk
6,171,338,14,34,0.11,5,2,23,5,0
2,50,429,41,48,0.79,4,6,55,5,0
27,133,466,35,18,0.99,2,2,40,3,0
2,168,62,9,11,0.83,3,2,44,5,1
28,87,101,28,39,0.88,5,4,48,3,0
3,172,349,1,33,0.8,7,6,14,1,0
3,113,477,19,1,0.84,9,9,28,4,1
15,43,407,7,36,0.13,8,4,40,4,0
9,73,493,18,47,0.75,3,7,5,3,0
29,10,342,3,33,0.15,0,5,23,3,0
23,105,395,2,26,0.64,0,8,58,2,0
18,140,235,15,11,0.83,3,2,11,4,0
26,19,180,4,3,0.52,4,0,45,3,0
4,139,143,22,44,0.51,0,1,43,4,0
7,96,439,40,22,0.35,4,2,50,2,0
28,148,354,8,25,0.74,8,1,39,2,0
24,62,107,29,39,0.57,6,0,7,1,0
24,114,273,38,30,0.24,4,1,43,4,0
2,81,489,31,7,0.29,6,8,40,3,0
25,175,393,34,2,0.78,3,1,42,1,0
2,183,423,45,32,0.35,5,6,30,1,0
15,12,117,11,10,0.63,6,3,40,3,0
28,19,95,30,20,0.48,7,3,58,1,0
4,83,129,46,8,0.2,5,6,50,4,0
11,89,450,33,30,0.34,9,4,18,1,0
7,191,353,11,49,0.92,2,4,55,2,0
4,193,211,22,20,0.34,8,1,28,3,0
17,173,248,32,17,0.87,6,8,36,3,0
10,175,263,8,39,0.26,0,1,6,4,0
29,138,42,6,46,0.98,0,5,10,3,0
25,62,278,28,43,0.71,3,6,11,5,0
21,32,238,37,19,0.19,2,5,25,4,0
20,127,209,8,20,0.11,2,9,23,2,0
2,53,232,32,2,0.79,7,2,29,3,0
10,186,460,6,49,0.42,0,5,11,5,0
12,199,475,13,47,0.16,6,6,22,2,0
17,182,458,48,3,0.99,0,7,15,4,0
9,68,211,39,3,0.13,8,4,31,5,0
17,56,470,34,9,0.88,0,2,53,2,0
25,120,182,19,44,1.0,1,4,54,3,0
28,55,38,2,17,0.89,7,6,43,5,0
16,110,287,18,23,0.58,4,7,29,5,0
7,126,375,30,3,0.79,4,7,49,2,0
1,183,268,38,4,0.17,6,9,2,5,1
25,62,48,19,42,0.78,7,4,6,5,0
22,68,430,5,11,0.49,9,5,46,5,0
24,86,340,13,38,0.86,3,6,54,2,0
7,181,153,3,12,0.34,7,3,23,5,0
20,38,164,6,28,0.71,2,8,19,2,0
2,94,131,3,13,0.97,7,4,14,1,1
28,141,425,35,9,0.99,4,3,44,3,0
16,126,390,21,6,0.51,8,0,29,2,0
19,113,436,28,24,0.82,5,6,37,4,0
1,111,463,9,43,0.22,2,4,9,5,0
25,95,422,14,33,0.92,2,8,49,1,0
12,12,147,12,12,0.19,9,2,46,2,0
10,155,45,12,27,0.76,1,1,5,5,0
16,54,38,43,35,0.95,6,2,19,1,0
7,162,31,5,0,0.45,0,6,44,2,0
16,97,364,7,38,0.51,8,9,18,5,0
26,65,107,35,9,0.17,9,6,3,3,0
18,187,439,21,0,0.79,8,0,50,1,0
29,46,198,17,43,0.94,7,9,55,1,0
18,123,223,9,35,0.42,5,2,53,2,0
16,61,152,28,8,0.89,7,8,28,1,0
9,149,342,19,40,0.18,2,8,8,1,0
24,139,369,41,3,0.82,8,2,30,3,0
10,94,211,39,30,0.95,7,0,31,4,0
10,40,97,42,47,0.97,8,0,18,2,0
6,103,166,48,9,0.54,9,6,22,5,0
1,124,422,47,14,0.54,4,5,26,4,0
13,172,154,2,31,0.26,3,0,12,2,0
12,15,260,49,22,0.5,8,8,18,3,0
6,149,388,2,14,0.54,9,9,42,5,1
4,63,286,34,41,0.45,3,4,10,1,0
15,167,315,19,3,0.74,8,7,21,4,0
1,167,135,19,3,0.44,7,9,56,2,1
11,116,139,24,11,0.95,1,8,37,3,0
21,109,384,12,2,0.24,3,1,56,2,0
6,178,210,6,38,0.85,8,8,3,4,0
18,62,312,5,14,0.75,1,5,25,4,0
16,80,429,19,34,0.41,0,9,38,1,0
28,152,144,23,42,0.85,2,0,40,3,0
14,37,254,8,1,0.41,5,7,38,5,0
18,88,324,34,43,0.98,8,7,31,2,0
6,102,277,10,8,0.41,9,1,3,3,1
22,118,200,26,5,0.97,4,2,24,2,0
17,75,499,2,13,0.92,7,8,6,1,0
18,52,424,18,6,0.42,3,0,42,4,0
26,120,33,22,5,0.16,6,8,41,3,0
21,77,122,38,3,0.57,5,3,57,5,0
14,18,421,38,38,0.65,5,0,31,2,0
18,115,314,38,35,0.74,9,6,6,3,0
29,75,381,14,3,0.78,3,9,25,4,0
27,63,52,22,40,0.81,9,3,55,5,0
2,133,61,22,16,0.91,2,8,10,3,1
16,150,307,3,4,0.33,1,7,22,5,0
4,11,298,9,25,0.17,7,3,50,1,0
12,134,220,24,4,0.38,2,6,33,1,0
3,53,326,25,28,0.85,6,6,43,4,0
10,45,358,39,22,0.38,1,1,51,3,0
6,90,37,41,48,0.73,6,1,38,1,0
28,71,348,9,11,0.83,5,9,1,3,0
10,35,162,26,1,0.94,5,2,33,1,0
17,181,98,40,34,0.91,3,7,47,3,0
9,118,26,4,8,0.31,6,2,32,3,0
13,185,394,31,34,0.28,8,6,13,3,0
10,109,110,3,17,0.39,0,5,48,4,0
13,64,183,10,49,0.83,3,8,25,3,0
17,60,409,9,3,0.66,3,2,30,5,0
23,128,83,35,21,0.57,7,6,30,3,0
10,180,365,41,0,0.6,2,5,55,5,0
19,144,38,49,27,0.44,8,9,27,4,0
6,14,433,32,24,0.69,1,0,29,1,0
9,35,204,26,2,0.49,6,3,45,2,0
25,42,245,37,24,0.13,3,2,24,1,0
20,194,462,7,7,0.46,5,5,5,5,0
23,146,418,26,26,0.81,8,7,31,1,0
23,87,251,46,29,0.12,5,1,33,5,0
9,48,275,28,28,0.58,4,2,12,3,0
16,73,260,39,12,0.68,9,4,37,5,0
10,145,454,21,22,0.14,4,7,38,3,0
20,155,383,46,0,0.17,1,7,14,3,0
22,102,351,14,22,0.43,7,1,40,4,0
10,66,335,37,7,0.92,6,1,59,5,0
9,192,157,27,11,0.52,5,1,35,2,0
21,154,214,7,6,0.53,5,9,8,4,0
17,195,448,39,29,0.9,9,4,19,1,0
23,11,443,38,18,0.34,0,0,54,5,0
11,178,358,26,12,0.68,0,1,19,3,0
20,54,447,30,19,0.61,8,1,28,2,0
13,176,85,40,32,0.74,0,6,49,1,0
3,77,81,8,24,0.46,5,1,52,4,0
20,58,226,42,34,0.61,7,0,50,1,0
27,162,346,2,3,0.39,2,6,34,4,0
12,128,391,22,8,0.24,5,2,25,2,0
3,151,45,45,3,0.7,0,4,46,4,1
2,132,251,18,43,0.93,1,6,1,1,0
1,190,211,4,0,0.74,7,2,20,5,1
13,143,400,49,3,0.46,9,9,22,4,0
29,191,460,46,40,0.83,5,3,21,2,0
9,112,62,6,37,0.69,6,0,43,1,0
6,91,468,8,32,0.76,1,0,8,2,0
23,177,407,7,21,0.46,0,4,7,3,0
2,189,348,14,26,0.45,2,4,31,4,0
13,135,222,42,41,0.68,5,7,7,5,0
27,121,187,17,16,0.34,4,1,41,4,0
11,44,371,25,2,0.2,2,8,5,1,0
15,53,184,33,31,0.73,5,5,22,1,0
26,195,412,49,0,0.94,6,0,29,3,0
23,87,109,3,32,0.42,1,1,6,1,0
7,96,458,7,18,0.53,2,7,54,2,0
17,57,434,40,38,0.29,6,9,42,5,0
19,43,76,11,42,0.65,1,5,17,5,0
8,55,237,2,3,0.68,2,1,47,3,0
21,186,401,43,6,0.98,4,0,6,4,0
28,21,65,3,41,0.36,7,8,41,1,0
17,29,56,4,25,0.11,2,1,16,1,0
15,158,255,12,26,0.5,3,0,15,2,0
29,171,56,7,22,0.75,5,1,34,2,0
22,17,55,27,25,0.58,0,5,53,4,0
28,81,216,36,25,0.25,9,3,26,4,0
3,63,28,47,38,0.36,2,4,26,3,0
21,102,39,36,28,0.62,4,8,35,4,0
19,122,156,12,44,0.96,5,0,8,2,0
26,49,139,3,42,0.41,2,1,8,4,0
9,22,30,13,16,0.62,2,4,49,5,0
23,161,97,42,41,0.43,4,3,11,5,0
17,143,269,33,31,0.59,9,1,29,3,0
5,136,148,45,7,0.75,9,0,5,2,1
15,178,374,2,9,0.72,3,5,51,5,0
2,127,103,48,21,0.91,9,8,3,3,0
23,67,388,21,21,0.57,8,5,18,5,0
23,90,333,49,0,0.62,8,6,50,1,0
25,184,30,4,2,0.78,5,3,42,5,0
22,160,275,6,44,0.96,0,0,20,4,0
27,99,87,11,9,0.49,7,2,43,3,0
17,161,484,43,4,0.78,8,8,12,4,0
1,71,228,38,19,0.17,6,0,14,4,0
15,164,453,39,43,0.95,2,6,10,3,0
9,190,498,25,44,0.29,7,9,44,5,0
4,72,304,17,14,0.28,6,4,58,2,1
25,162,45,13,40,0.55,6,9,4,4,0
18,137,123,20,19,0.34,2,0,58,4,0
7,102,318,35,33,0.41,7,2,2,5,0
26,37,109,22,11,0.77,8,1,14,5,0
12,78,477,30,3,0.69,4,8,13,2,0
9,22,446,32,15,0.12,9,8,22,3,0
6,37,338,37,48,0.37,7,2,25,5,0
11,114,428,39,18,0.36,5,5,35,3,0
29,146,246,32,34,0.26,0,1,39,1,0
11,97,366,44,9,0.37,4,9,43,3,0
3,49,429,5,44,0.35,9,4,39,5,0
2,86,221,13,26,0.55,6,8,11,5,0
13,184,99,8,20,0.42,2,3,46,5,0
24,147,398,36,39,0.1,9,8,23,4,0
6,165,159,35,45,0.64,4,5,38,1,0
25,188,218,1,42,0.19,2,9,29,2,0
10,107,24,30,41,0.44,6,6,9,2,0
2,158,290,18,38,0.2,6,1,42,2,0
15,156,320,39,23,0.69,9,0,24,4,0
1,21,444,22,39,0.16,2,4,37,5,0
15,123,151,12,33,0.57,4,8,21,5,0
27,145,177,48,5,0.92,5,9,10,3,0
8,19,318,2,31,0.54,5,9,35,2,0
11,169,161,43,5,0.83,3,6,54,5,0
20,161,165,28,3,0.32,3,9,11,3,0
17,123,153,28,25,0.44,8,0,31,1,0
2,185,446,36,36,0.89,8,4,39,4,0
9,174,392,14,49,0.63,0,4,8,1,0
12,148,161,14,44,0.95,0,3,7,3,0
10,38,399,26,14,0.64,9,4,42,4,0
29,113,103,5,49,0.39,8,6,23,3,0
14,119,335,5,22,0.13,2,0,9,3,0
21,80,130,16,26,0.43,9,1,5,1,0
16,108,268,28,28,0.71,2,3,3,5,0
2,189,132,15,49,0.72,1,8,20,5,0
23,79,187,24,41,0.16,7,0,44,3,0
17,185,373,2,18,0.14,5,7,51,5,0
28,188,78,28,36,0.32,6,3,26,4,0
28,86,329,26,45,0.58,5,0,4,1,0
15,199,133,14,32,0.53,5,1,44,1,0
9,16,480,41,5,0.72,3,6,6,4,0
14,116,183,49,34,0.32,5,7,9,2,0
13,105,46,22,32,0.21,6,0,19,2,0
9,67,147,39,16,0.56,0,7,26,4,0
10,53,136,42,49,0.31,9,9,35,2,0
5,160,309,18,34,0.6,3,2,4,5,0
14,36,29,22,1,0.94,9,8,25,3,0
12,34,22,47,46,0.66,1,1,52,2,0
8,52,325,12,12,0.11,0,7,43,3,0
9,16,59,11,21,0.32,9,7,30,4,0
8,116,157,17,33,0.33,1,2,45,3,0
25,50,410,18,33,0.97,8,2,9,1,0
29,192,282,26,13,0.65,3,4,16,1,0
26,93,249,12,2,0.7,9,7,17,3,0
22,122,263,24,35,0.55,3,5,53,5,0
12,120,80,19,16,0.61,6,5,27,3,0
29,41,273,28,8,0.15,1,6,27,2,0
28,26,471,49,10,0.16,6,4,36,1,0
16,196,259,39,8,0.49,7,8,3,4,0
6,137,289,3,36,0.22,5,2,36,3,0
27,48,266,35,40,0.64,2,0,8,1,0
11,110,126,15,49,0.32,7,3,54,3,0
5,149,285,48,28,0.67,8,6,7,3,0
18,17,300,49,21,0.82,0,7,26,3,0
16,148,61,48,5,0.72,0,4,46,5,0
17,186,92,15,8,0.87,3,4,57,2,0
17,88,101,43,37,0.38,8,3,27,2,0
4,180,498,43,14,0.31,6,4,55,5,1
26,61,333,41,27,0.96,8,0,37,5,0
8,167,265,25,27,0.18,6,3,51,4,0
2,190,436,16,48,0.61,3,0,1,5,0
27,147,354,14,26,0.65,4,0,7,3,0
28,41,261,7,33,0.21,1,1,6,3,0
2,94,49,24,37,0.31,3,8,25,2,0
28,11,451,18,14,0.85,7,7,29,5,0
23,190,254,16,14,0.18,9,7,37,2,0
13,167,120,35,39,0.12,8,0,51,3,0
24,125,109,10,14,0.38,9,9,23,1,0
17,128,352,9,35,0.54,0,4,10,4,0
10,13,386,43,41,0.13,2,8,5,2,0
21,79,389,13,6,0.7,8,4,29,5,0
29,143,102,9,22,0.94,0,6,45,5,0
26,47,357,38,0,0.28,9,2,50,2,0
27,54,51,27,22,0.26,2,5,57,2,0
11,157,187,44,32,0.29,1,6,16,4,0
25,180,251,27,46,0.49,1,7,36,1,0
6,22,20,1,2,0.89,1,2,18,4,1
16,88,366,13,21,0.42,3,1,58,2,0
10,82,241,12,41,0.2,7,6,48,4,0
25,119,157,33,15,0.85,1,7,34,4,0
14,82,409,18,38,0.61,3,3,9,2,0
6,17,35,34,4,0.34,1,9,54,1,0
1,56,137,22,30,0.3,4,8,53,4,0
4,101,411,28,29,0.54,6,6,19,3,0
6,27,168,31,34,0.55,4,7,47,3,0
12,147,118,21,31,0.11,4,6,30,2,0
7,82,404,1,19,0.45,7,7,8,4,0
18,10,401,38,43,0.87,2,0,33,5,0
5,154,155,31,14,0.24,2,3,46,5,1
22,154,429,38,10,0.76,9,1,44,5,0
12,134,357,5,18,0.38,0,6,5,4,0
3,52,289,26,49,0.85,7,8,36,4,0
8,36,327,23,15,0.98,2,7,41,3,0
19,54,31,39,32,0.44,8,2,56,1,0
27,25,417,25,13,0.13,0,2,25,1,0
1,168,322,12,18,0.32,1,8,15,2,1
21,160,108,4,38,0.4,8,1,5,3,0
11,124,162,49,31,0.11,0,4,30,3,0
17,166,301,2,6,0.4,1,1,47,4,0
26,30,93,14,32,0.42,3,2,26,1,0
6,110,112,9,10,0.73,7,6,29,1,1
29,190,279,21,15,0.79,7,1,1,2,0
22,181,325,1,13,0.99,4,5,54,1,0
1,114,187,5,17,0.33,4,7,15,2,1
13,38,476,1,37,0.4,8,5,10,3,0
6,155,128,28,0,0.72,7,2,12,5,1
24,192,227,39,32,0.14,4,5,36,4,0
4,48,38,14,46,0.66,0,5,31,1,0
21,36,72,22,27,0.36,8,2,42,3,0
29,143,213,12,15,0.18,6,3,17,4,0
19,128,149,13,32,0.3,4,5,47,5,0
26,169,434,8,32,0.43,3,1,25,1,0
18,85,211,45,3,0.94,3,0,19,2,0
19,154,324,33,19,1.0,6,2,21,1,0
25,126,127,45,26,0.76,9,4,48,1,0
12,111,440,16,6,0.16,9,1,8,2,0
2,19,206,36,13,0.56,0,7,22,4,0
23,75,303,42,21,0.11,9,1,3,1,0
18,12,363,47,33,0.96,7,8,36,2,0
19,10,191,38,14,0.79,3,0,10,2,0
22,54,348,18,0,0.69,6,4,53,2,0
28,163,498,5,22,0.52,6,8,5,1,0
25,194,242,25,40,0.69,4,1,48,3,0
12,94,187,27,29,0.39,1,1,47,3,0
28,32,196,26,5,0.27,2,1,15,3,0
16,86,494,12,35,0.64,3,6,53,5,0
1,97,439,41,1,0.26,2,9,55,3,0
2,157,281,33,37,0.85,0,0,3,4,0
7,157,458,20,12,0.81,0,9,43,2,0
4,196,280,43,39,0.61,8,2,43,1,0
7,15,241,1,19,0.28,6,5,25,3,0
23,148,318,27,40,0.27,2,0,56,4,0
23,28,308,46,35,0.31,0,3,3,1,0
22,193,300,29,47,0.87,3,7,4,1,0
16,99,192,49,47,0.63,1,6,4,3,0
27,130,307,28,16,0.31,1,8,30,5,0
29,164,437,10,3,0.67,9,6,15,5,0
1,28,60,27,5,0.73,7,2,44,3,0
22,189,45,36,39,0.64,7,7,25,4,0
26,144,207,20,42,0.84,2,3,11,3,0
16,75,158,22,21,0.52,9,6,54,4,0
25,186,392,19,45,0.24,7,6,55,2,0
1,142,127,33,23,0.24,0,5,25,3,0
10,28,266,17,34,0.61,9,7,44,4,0
26,37,351,1,19,0.21,3,1,38,4,0
13,107,304,18,6,0.94,0,9,32,1,0
15,123,331,29,49,0.41,8,4,3,4,0
11,36,169,41,12,0.91,6,3,13,1,0
2,55,199,1,16,0.3,0,1,57,5,1
10,192,342,40,2,0.81,2,3,6,5,0
21,163,236,31,49,0.4,4,6,40,1,0
23,187,314,14,46,0.94,8,9,54,4,0
7,65,400,15,1,0.91,9,8,32,3,0
22,149,164,9,5,0.78,7,9,30,1,0
10,78,358,34,39,0.76,0,0,22,4,0
16,127,201,14,14,0.57,4,8,15,2,0
7,121,109,46,28,0.96,3,8,48,2,0
11,157,267,41,38,0.56,6,0,37,2,0
17,49,20,1,5,0.65,1,4,57,2,0
9,146,276,40,49,0.15,6,5,8,5,0
7,196,461,40,33,0.26,6,3,46,1,0
29,136,445,22,45,0.83,6,7,50,1,0
5,187,49,45,19,0.17,3,1,31,3,1
25,151,143,36,9,0.33,7,7,16,4,0
10,56,117,39,7,0.69,8,2,4,5,0
11,114,201,48,35,0.91,5,8,6,3,0
5,56,286,19,43,0.84,1,7,12,3,0
8,102,224,24,6,0.44,8,1,31,3,0
18,35,260,29,46,0.45,0,4,52,1,0
21,133,90,4,14,0.17,4,7,51,3,0
7,65,299,34,41,0.16,5,5,17,5,0
20,13,258,31,28,0.84,2,1,50,5,0
22,34,201,39,15,0.71,3,9,45,1,0
4,18,306,29,21,0.18,4,5,5,3,0
18,94,343,31,4,0.69,5,0,40,5,0
12,110,337,8,25,0.48,2,9,39,5,0
15,179,234,34,49,0.57,9,8,30,1,0
13,30,487,19,44,0.21,4,5,25,1,0
12,46,292,42,32,0.63,5,3,32,3,0
11,110,329,27,38,0.26,3,0,8,4,0
19,27,231,44,10,0.53,3,5,1,1,0
2,171,130,30,4,0.16,5,9,40,1,1
12,196,304,28,14,0.44,3,9,9,5,0
11,144,299,35,2,0.46,9,4,38,3,0
8,73,442,23,12,0.78,9,3,24,2,0
17,60,135,43,36,0.9,1,8,17,1,0
15,155,342,15,7,0.86,3,8,29,1,0
22,40,233,13,31,0.98,4,5,20,4,0
5,67,421,16,3,0.5,9,2,10,1,1
14,194,387,3,20,0.62,2,0,49,3,0
15,199,208,35,46,0.68,6,8,42,2,0
18,107,159,20,41,0.53,2,9,58,3,0
12,69,438,30,20,0.34,5,4,50,3,0
6,149,495,3,31,0.26,3,8,12,1,0
10,22,151,18,25,0.86,7,6,7,1,0
14,197,258,21,23,0.61,2,4,38,1,0
12,144,251,11,30,0.34,4,2,16,3,0
13,182,424,36,12,0.11,6,2,54,1,0
5,67,91,37,36,0.71,1,7,52,5,0
19,69,410,6,42,0.31,5,9,11,4,0
19,90,166,18,6,0.3,7,4,43,3,0
1,110,232,10,33,0.55,4,0,52,1,0
27,129,499,26,48,0.22,4,3,56,1,0
10,94,119,47,33,0.41,6,3,22,5,0
13,177,494,11,0,0.43,8,5,32,3,0
9,190,75,41,49,0.36,2,7,4,1,0
28,27,193,14,5,0.18,7,6,42,4,0
29,39,40,9,21,0.17,2,3,23,1,0
16,46,409,37,33,0.5,3,8,19,5,0
21,191,249,10,30,0.32,9,3,18,2,0
15,27,425,3,8,0.18,8,9,48,5,0
20,10,305,47,0,0.57,5,6,32,4,0
2,174,209,10,36,0.12,2,6,41,4,0
3,95,91,23,13,0.42,4,5,34,5,1
17,108,249,20,0,0.21,9,9,46,2,0
25,88,217,16,13,0.16,6,2,9,4,0
15,162,384,42,19,0.54,1,5,24,1,0
27,180,284,34,36,0.62,7,6,38,3,0
29,14,427,13,17,0.57,6,3,47,5,0
28,35,297,24,4,0.84,4,8,36,1,0
2,156,493,29,1,1.0,9,5,29,3,1
1,141,380,17,45,0.9,8,8,38,5,0
5,10,279,4,49,0.81,6,9,38,5,0
17,127,72,19,0,0.56,3,1,53,5,0
17,175,360,17,14,0.99,4,5,48,5,0
9,113,295,15,35,0.58,2,7,1,5,0
2,94,60,9,42,0.57,1,1,57,2,0
16,50,134,5,4,0.14,6,0,15,1,0
5,35,413,21,16,0.17,8,0,32,3,0
26,46,318,2,25,0.16,1,7,12,2,0
3,159,405,1,34,0.91,1,8,37,4,0
5,61,338,2,37,0.62,6,5,54,5,0
11,188,364,30,30,0.52,8,7,11,5,0
7,191,89,38,2,0.64,7,1,14,4,0
23,185,165,20,0,0.31,4,4,48,1,0
20,59,414,18,46,0.63,9,5,37,1,0
6,49,341,33,2,0.6,4,5,36,1,0
18,154,124,46,45,0.22,3,4,56,5,0
17,128,90,13,29,0.31,1,9,19,5,0
11,113,184,16,49,0.87,5,4,54,4,0
6,79,225,18,43,0.95,5,9,34,3,0
14,144,461,25,1,0.44,8,8,22,3,0
21,113,462,41,35,0.89,6,8,58,5,0
18,18,355,16,21,0.34,2,7,15,2,0
11,103,296,4,18,0.27,8,7,28,1,0
20,19,249,4,46,0.39,3,4,46,2,0
17,86,115,7,36,0.67,0,1,30,1,0
11,43,68,26,7,0.76,9,7,56,5,0
3,95,304,9,20,0.7,7,7,8,5,0
8,69,266,35,4,0.61,5,4,14,3,0
9,91,382,19,13,0.72,9,8,9,1,0
2,94,166,25,30,0.35,2,2,13,3,0
22,111,452,3,0,0.54,3,9,36,2,0
2,162,360,45,45,0.75,5,8,54,5,0
17,85,338,29,21,0.29,4,2,1,3,0
13,53,232,17,8,0.85,9,7,36,2,0
6,86,94,35,38,0.75,8,2,13,4,0
19,138,298,20,13,0.67,5,4,48,3,0
6,56,328,48,6,0.15,9,3,9,4,0
6,162,346,2,23,0.23,0,0,55,4,0
27,180,400,38,36,0.63,8,2,41,5,0
11,184,240,13,30,0.31,1,9,31,3,0
26,87,345,14,34,0.78,4,4,40,1,0
7,179,218,18,22,0.63,7,3,7,1,0
16,37,278,24,22,1.0,0,3,9,2,0
15,197,393,8,33,0.3,0,9,49,1,0
1,162,363,40,19,0.91,0,8,14,5,1
14,77,256,16,40,0.28,8,1,13,3,0
16,198,232,28,41,0.66,7,7,59,3,0
1,190,361,35,20,0.31,0,0,37,3,0
15,58,234,46,9,0.37,0,2,54,2,0
16,37,80,26,23,0.53,2,1,7,5,0
2,150,415,4,15,0.47,6,7,11,3,1
19,156,373,29,47,0.68,5,7,54,4,0
21,155,294,27,43,0.12,9,8,1,2,0
15,83,444,43,17,0.35,9,6,33,4,0
2,19,188,46,27,0.11,8,8,32,2,0
22,34,431,3,47,0.3,1,6,25,2,0
10,130,453,34,31,0.15,5,1,53,4,0
13,152,63,14,48,0.74,5,0,45,3,0
21,161,494,7,47,0.72,1,3,48,3,0
23,134,466,26,19,0.84,2,8,40,4,0
8,180,109,27,5,0.97,1,6,50,3,0
15,44,440,29,30,0.43,0,4,6,1,0
21,135,396,41,8,0.97,6,0,9,5,0
13,155,254,29,25,0.45,6,6,20,4,0
2,148,496,24,29,0.4,9,0,33,4,0
4,187,73,5,10,0.83,5,8,25,5,1
8,131,364,47,34,0.21,0,3,42,3,0
26,192,33,45,0,0.64,0,6,30,1,0
11,144,488,47,3,0.39,8,8,3,1,0
21,72,178,10,27,0.97,7,6,4,1,0
5,26,345,9,3,0.64,4,4,37,1,0
27,102,103,1,30,0.91,6,7,20,1,0
12,111,485,24,25,0.21,4,2,35,1,0
21,135,378,45,30,0.96,3,1,53,3,0
23,195,279,9,29,0.88,5,5,41,5,0
20,20,341,31,40,0.22,5,0,33,2,0
24,108,315,47,40,0.25,5,5,55,3,0
25,142,475,47,46,0.54,8,1,39,5,0
19,170,262,46,2,0.18,5,2,19,2,0
13,109,231,34,20,0.5,0,1,19,2,0
10,45,115,40,38,0.84,5,1,29,1,0
14,19,85,4,2,0.98,7,5,35,5,0
8,188,225,27,28,0.12,5,9,27,3,0
10,62,211,35,22,0.18,8,1,54,4,0
23,70,495,28,21,0.59,0,0,5,4,0
17,177,352,14,26,0.54,6,6,7,3,0
9,150,154,24,17,0.45,3,3,35,3,0
24,187,326,28,4,0.74,4,8,30,3,0
5,12,227,20,31,0.58,1,6,21,3,0
18,100,216,30,43,0.21,4,3,1,2,0
23,94,148,41,24,0.28,4,6,28,4,0
3,35,253,39,28,0.36,6,2,8,3,0
12,183,90,12,29,0.5,4,8,26,1,0
19,140,470,1,30,0.12,9,0,32,3,0
6,42,124,28,22,0.96,0,6,2,4,0
16,143,499,44,28,0.32,4,9,47,5,0
15,119,307,5,13,0.97,1,9,5,4,0
9,10,402,27,24,0.18,0,6,19,2,0
13,134,77,11,31,0.62,2,2,12,4,0
15,32,379,31,8,0.76,4,0,44,1,0
21,110,403,37,20,0.16,0,4,33,2,0
6,177,94,35,46,0.76,4,5,31,5,0
9,12,154,11,12,0.61,8,5,32,1,0
23,177,328,33,6,0.89,9,2,19,3,0
18,46,411,42,38,0.49,4,8,42,4,0
17,94,467,48,5,0.6,9,0,45,3,0
6,87,465,46,2,0.79,2,7,20,4,0
21,36,258,5,43,0.68,2,3,44,4,0
10,142,461,29,21,0.62,3,9,23,2,0
11,43,245,22,25,0.96,9,5,33,2,0
7,150,346,23,48,0.54,9,2,13,3,0
1,155,411,11,14,0.12,6,6,41,5,1
12,100,143,10,17,0.32,5,0,17,4,0
3,176,432,21,33,0.68,1,7,9,2,0
28,59,91,33,12,0.63,0,9,59,1,0
5,16,440,36,10,0.62,1,4,7,4,0
9,166,456,25,5,0.42,0,5,49,3,0
22,170,265,40,22,0.54,6,6,22,1,0
7,56,62,42,1,0.68,5,3,5,1,0
25,156,300,13,41,0.56,2,6,43,2,0
19,161,354,28,29,0.13,5,7,55,3,0
16,26,439,8,19,0.77,9,5,12,1,0
24,52,150,23,37,0.9,2,4,26,3,0
18,194,476,35,33,0.38,6,2,49,3,0
9,96,425,37,24,0.97,0,2,57,5,0
8,103,145,45,37,0.22,7,2,40,1,0
11,180,170,24,17,0.73,1,5,44,1,0
7,47,490,39,49,0.98,8,7,36,1,0
8,98,474,45,34,0.34,0,6,21,5,0
28,97,166,23,18,0.94,8,4,22,1,0
26,82,430,39,28,0.63,8,9,51,2,0
6,183,109,18,12,0.5,2,0,5,5,1
7,193,472,46,47,0.71,4,0,22,4,0
8,134,265,7,33,0.75,3,4,4,1,0
28,90,311,24,21,0.64,9,9,49,3,0
28,126,495,26,35,0.99,1,3,27,2,0
12,23,24,33,24,0.28,2,8,21,4,0
4,140,382,23,36,0.21,0,0,16,5,0
29,159,338,9,36,0.47,7,5,40,4,0
16,120,153,29,29,0.78,2,9,40,4,0
27,147,233,27,13,0.72,0,8,1,1,0
21,98,184,12,10,0.74,8,9,25,1,0
13,19,391,29,40,0.54,5,1,46,4,0
26,104,492,45,46,0.6,5,8,25,3,0
12,110,240,25,24,0.41,1,4,6,5,0
15,19,330,32,7,0.47,5,6,1,1,0
26,63,207,11,22,0.21,2,8,23,4,0
22,124,55,43,16,0.22,6,3,24,5,0
1,178,348,10,38,0.43,6,1,59,2,0
19,73,302,49,18,0.19,8,5,29,3,0
17,99,468,26,25,0.78,5,9,13,1,0
9,72,161,34,35,0.17,6,8,56,3,0
3,191,313,26,40,0.53,7,6,5,1,0
15,80,199,45,46,0.7,0,3,14,5,0
7,11,361,39,27,0.54,4,3,3,1,0
1,119,385,36,39,0.25,0,7,59,5,0
24,89,481,5,1,0.58,3,4,13,4,0
12,78,175,37,18,0.16,2,1,26,5,0
25,98,409,17,18,0.53,1,0,20,2,0
9,29,27,49,4,0.94,5,8,14,5,0
17,190,494,10,31,0.76,6,5,35,3,0
5,171,268,39,24,0.64,2,1,19,1,0
23,113,497,13,20,0.95,9,3,12,2,0
21,71,77,28,11,0.29,1,3,55,4,0
6,108,202,41,48,0.1,1,7,30,3,0
9,80,368,13,22,0.37,2,3,40,3,0
5,134,289,6,19,0.17,7,0,41,3,1
